Line_Item_Id,Transaction_Id,Date,Customer_Id,Loyalty_Member,Product_Id,Product_Name,Category,Brand,Unit_Price,Quantity,Line_Total,Discount_Applied,Net_Amount,Payment_Method,Cashier_Id
LI048205,TXN20097,18-04-2026,C0080,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,16.2,307.8,Cash,EMP01
LI048206,TXN20097,18-04-2026,C0080,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,5.75,109.25,UPI,EMP02
LI048207,TXN20097,18-04-2026,C0080,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,Cash,EMP01
LI048208,TXN20097,18-04-2026,C0080,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,4.9,93.1,UPI,EMP02
LI048209,TXN20097,18-04-2026,C0080,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,1.75,33.25,UPI,EMP01
LI048210,TXN20098,18-04-2026,C0021,TRUE,P005,Chana Dal 1kg,Staples,Local,98,5,490,0,490,Cash,EMP03
LI048211,TXN20098,18-04-2026,C0021,TRUE,P018,Garam Masala 50g,Spices,Everest,42,2,84,0,84,UPI,EMP03
LI048212,TXN20098,18-04-2026,C0021,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,0,190,UPI,EMP04
LI048213,TXN20098,18-04-2026,C0021,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,Cash,EMP03
LI048214,TXN20098,18-04-2026,C0021,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP01
LI048215,TXN20098,18-04-2026,C0021,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,4,712,0,712,Cash,EMP04
LI048216,TXN20099,2026-04-18,C0009,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP01
LI048217,TXN20099,2026-04-18,C0009,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,2,190,0,190,Card,EMP02
LI048218,TXN20099,2026-04-18,C0009,FALSE,P029,Potato 1kg,Vegetables,Fresh,36,2,72,0,72,UPI,EMP03
LI048219,TXN20099,2026-04-18,C0009,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP01
LI048220,TXN20099,2026-04-18,C0009,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,0,290,Card,EMP02
LI048221,TXN20099,2026-04-18,C0009,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Cash,EMP02
LI048222,TXN20099,2026-04-18,C0009,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,3,186,0,186,UPI,EMP02
LI048223,TXN20099,2026-04-18,C0009,FALSE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP03
LI048224,TXN20100,2026-04-18,C0015,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP01
LI048225,TXN20100,2026-04-18,C0015,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,4,152,0,152,Cash,EMP01
LI048226,TXN20100,2026-04-18,C0015,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,4,380,0,380,Cash,EMP04
LI048227,TXN20100,2026-04-18,C0015,FALSE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,Cash,EMP04
LI048228,TXN20100,2026-04-18,C0015,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,3,96,0,96,UPI,EMP03
LI048229,TXN20101,18-04-2026,C0042,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,Cash,EMP03
LI048230,TXN20102,18-04-2026,C0047,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,UPI,EMP04
LI048231,TXN20102,18-04-2026,C0047,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP02
LI048232,TXN20102,18-04-2026,C0047,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,UPI,EMP03
LI048233,TXN20102,18-04-2026,C0047,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,2.1,39.9,Cash,EMP01
LI048234,TXN20102,18-04-2026,C0047,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,2,190,0,190,Cash,EMP02
LI048235,TXN20103,18-04-2026,C0098,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,Cash,EMP03
LI048236,TXN20103,18-04-2026,C0098,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,8.9,169.1,Cash,EMP01
LI048237,TXN20104,18-04-2026,C0048,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,UPI,EMP03
LI048238,TXN20104,18-04-2026,C0048,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,3.8,72.2,UPI,EMP03
LI048239,TXN20104,18-04-2026,C0048,TRUE,P030,Banana 1 dozen,Fruits,Fresh,59,1,59,0,59,Cash,EMP02
LI048240,TXN20104,18-04-2026,C0048,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,5.75,109.25,Cash,EMP01
LI048241,TXN20104,18-04-2026,C0048,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,1.6,30.4,UPI,EMP02
LI048242,TXN20105,18-04-2026,C0057,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP03
LI048243,TXN20105,18-04-2026,C0057,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,0,705,Card,EMP02
LI048244,TXN20105,18-04-2026,C0057,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,Cash,EMP04
LI048245,TXN20105,18-04-2026,C0057,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Card,EMP02
LI048246,TXN20105,18-04-2026,C0057,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,14.5,275.5,UPI,EMP01
LI048247,TXN20106,2026-04-18,C0060,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,Cash,EMP03
LI048248,TXN20106,2026-04-18,C0060,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,3,855,0,855,Cash,EMP02
LI048249,TXN20106,2026-04-18,C0060,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,UPI,EMP03
LI048250,TXN20106,2026-04-18,C0060,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,UPI,EMP01
LI048251,TXN20107,18-04-2026,C0038,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,UPI,EMP04
LI048252,TXN20107,18-04-2026,C0038,TRUE,P029,Potato 1kg,Vegetables,Fresh,37,1,37,0,37,UPI,EMP01
LI048253,TXN20108,2026-04-18,C0075,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,2,124,0,124,Card,EMP02
LI048254,TXN20108,2026-04-18,C0075,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,UPI,EMP03
LI048255,TXN20108,2026-04-18,C0075,FALSE,P021,Horlicks 200g,Beverages,GSK,162,3,486,0,486,Cash,EMP03
LI048256,TXN20108,2026-04-18,C0075,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,2,336,0,336,Cash,EMP03
LI048257,TXN20108,2026-04-18,C0075,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,Card,EMP01
LI048258,TXN20108,2026-04-18,C0075,FALSE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP03
LI048259,TXN20108,2026-04-18,C0075,FALSE,P030,Banana 1 dozen,Fruits,Fresh,58,2,116,0,116,UPI,EMP01
LI048260,TXN20108,2026-04-18,C0075,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP02
LI048261,TXN20109,18-04-2026,C0079,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,Cash,EMP04
LI048262,TXN20109,18-04-2026,C0079,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,9.5,180.5,UPI,EMP01
LI048263,TXN20109,18-04-2026,C0079,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,3,855,0,855,UPI,EMP01
LI048264,TXN20109,18-04-2026,C0079,TRUE,P027,Tomato 1kg,Vegetables,Fresh,44,2,88,0,88,Cash,EMP01
LI048265,TXN20109,18-04-2026,C0079,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,12.8,243.2,UPI,EMP03
LI048266,TXN20109,18-04-2026,C0079,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,13.5,256.5,UPI,EMP01
LI048267,TXN20109,18-04-2026,C0079,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,Cash,EMP02
LI048268,TXN20110,2026-04-18,C0090,FALSE,P017,Coriander Powder 100g,Spices,Local,28,2,56,0,56,UPI,EMP03
LI048269,TXN20110,2026-04-18,C0090,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,Cash,EMP04
LI048270,TXN20110,2026-04-18,C0090,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Cash,EMP04
LI048271,TXN20110,2026-04-18,C0090,FALSE,P018,Garam Masala 50g,Spices,Everest,42,4,168,0,168,Cash,EMP03
LI048272,TXN20110,2026-04-18,C0090,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,3,216,0,216,Card,EMP04
LI048273,TXN20110,2026-04-18,C0090,FALSE,P012,Paneer 200g,Dairy,Heritage,75,3,225,0,225,UPI,EMP03
LI048274,TXN20111,18-04-2026,C0074,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,UPI,EMP01
LI048275,TXN20111,18-04-2026,C0074,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,8.4,159.6,Cash,EMP01
LI048276,TXN20111,18-04-2026,C0074,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,0,290,Card,EMP04
LI048277,TXN20111,18-04-2026,C0074,TRUE,P027,Tomato 1kg,Vegetables,Fresh,36,3,108,5.4,102.6,Cash,EMP04
LI048278,TXN20112,2026-04-18,C0015,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,Cash,EMP03
LI048279,TXN20112,2026-04-18,C0015,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP01
LI048280,TXN20112,2026-04-18,C0015,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,2,190,0,190,UPI,EMP02
LI048281,TXN20112,2026-04-18,C0015,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,3,855,0,855,Card,EMP04
LI048282,TXN20113,18-04-2026,C0040,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,2,470,23.5,446.5,Cash,EMP02
LI048283,TXN20113,18-04-2026,C0040,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,2,64,0,64,Cash,EMP01
LI048284,TXN20113,18-04-2026,C0040,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,4,580,0,580,Cash,EMP04
LI048285,TXN20113,18-04-2026,C0040,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,UPI,EMP03
LI048286,TXN20114,2026-04-18,C0056,FALSE,P029,Potato 1kg,Vegetables,Fresh,33,1,33,0,33,Cash,EMP04
LI048287,TXN20114,2026-04-18,C0056,FALSE,P018,Garam Masala 50g,Spices,Everest,42,2,84,0,84,Cash,EMP01
LI048288,TXN20115,18-04-2026,C0112,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,2,420,0,420,UPI,EMP01
LI048289,TXN20115,18-04-2026,C0112,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,2,570,0,570,UPI,EMP01
LI048290,TXN20115,18-04-2026,C0112,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,2,336,0,336,UPI,EMP03
LI048291,TXN20115,18-04-2026,C0112,TRUE,P013,Butter 100g,Dairy,Amul,58,4,232,0,232,UPI,EMP04
LI048292,TXN20116,2026-04-18,C0060,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,3,405,0,405,UPI,EMP03
LI048293,TXN20116,2026-04-18,C0060,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,3,96,0,96,Cash,EMP03
LI048294,TXN20116,2026-04-18,C0060,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Card,EMP04
LI048295,TXN20117,18-04-2026,C0039,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP01
LI048296,TXN20117,18-04-2026,C0039,TRUE,P030,Banana 1 dozen,Fruits,Fresh,53,1,53,0,53,UPI,EMP02
LI048297,TXN20118,18-04-2026,C0014,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,Card,EMP02
LI048298,TXN20118,18-04-2026,C0014,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,4.9,93.1,Cash,EMP03
LI048299,TXN20118,18-04-2026,C0014,TRUE,P029,Potato 1kg,Vegetables,Fresh,32,1,32,0,32,UPI,EMP03
LI048300,TXN20118,18-04-2026,C0014,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Card,EMP01
LI048301,TXN20118,18-04-2026,C0014,TRUE,P011,Curd 400g,Dairy,Aavin,35,2,70,0,70,Cash,EMP01
LI048302,TXN20119,18-04-2026,C0005,TRUE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,Cash,EMP03
LI048303,TXN20119,18-04-2026,C0005,TRUE,P013,Butter 100g,Dairy,Amul,58,2,116,5.8,110.2,Cash,EMP04
LI048304,TXN20119,18-04-2026,C0005,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,UPI,EMP03
LI048305,TXN20119,18-04-2026,C0005,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,UPI,EMP03
LI048306,TXN20120,2026-04-18,C0009,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,UPI,EMP04
LI048307,TXN20120,2026-04-18,C0009,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP01
LI048308,TXN20120,2026-04-18,C0009,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,0,705,Card,EMP01
LI048309,TXN20120,2026-04-18,C0009,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Card,EMP03
LI048310,TXN20120,2026-04-18,C0009,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,3,855,0,855,Cash,EMP04
LI048311,TXN20120,2026-04-18,C0009,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP04
LI048312,TXN20120,2026-04-18,C0009,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,2,420,0,420,Card,EMP03
LI048313,TXN20120,2026-04-18,C0009,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,2,64,0,64,Cash,EMP03
LI048314,TXN20120,2026-04-18,C0009,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,Cash,EMP04
LI048315,TXN20120,2026-04-18,C0009,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,2,90,0,90,Cash,EMP01
LI048316,TXN20121,2026-04-18,C0075,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,Card,EMP03
LI048317,TXN20122,2026-04-18,C0056,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,2,420,0,420,Cash,EMP04
LI048318,TXN20122,2026-04-18,C0056,FALSE,P011,Curd 400g,Dairy,Aavin,35,2,70,0,70,Cash,EMP01
LI048319,TXN20122,2026-04-18,C0056,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,5,475,0,475,UPI,EMP02
LI048320,TXN20123,2026-04-18,C0060,FALSE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,Cash,EMP01
LI048321,TXN20123,2026-04-18,C0060,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,0,190,Cash,EMP04
LI048322,TXN20123,2026-04-18,C0060,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Card,EMP02
LI048323,TXN20124,18-04-2026,C0005,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,Cash,EMP01
LI048324,TXN20124,18-04-2026,C0005,TRUE,P028,Onion 1kg,Vegetables,Fresh,39,2,78,0,78,Card,EMP02
LI048325,TXN20124,18-04-2026,C0005,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,0,324,Card,EMP03
LI048326,TXN20124,18-04-2026,C0005,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,Card,EMP02
LI048327,TXN20124,18-04-2026,C0005,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,Cash,EMP01
LI048328,TXN20124,18-04-2026,C0005,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,3,144,0,144,UPI,EMP03
LI048329,TXN20124,18-04-2026,C0005,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,UPI,EMP03
LI048330,TXN20125,18-04-2026,C0045,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,Cash,EMP02
LI048331,TXN20125,18-04-2026,C0045,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,8.1,153.9,Cash,EMP02
LI048332,TXN20125,18-04-2026,C0045,TRUE,P029,Potato 1kg,Vegetables,Fresh,35,1,35,1.75,33.25,UPI,EMP02
LI048333,TXN20125,18-04-2026,C0045,TRUE,P030,Banana 1 dozen,Fruits,Fresh,51,4,204,0,204,Cash,EMP04
LI048334,TXN20125,18-04-2026,C0045,TRUE,P028,Onion 1kg,Vegetables,Fresh,39,1,39,0,39,UPI,EMP03
LI048335,TXN20125,18-04-2026,C0045,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,3,60,0,60,UPI,EMP01
LI048336,TXN20126,18-04-2026,C0078,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,2,38,Cash,EMP04
LI048337,TXN20126,18-04-2026,C0078,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,Cash,EMP02
LI048338,TXN20126,18-04-2026,C0078,TRUE,P027,Tomato 1kg,Vegetables,Fresh,43,1,43,0,43,Cash,EMP01
LI048339,TXN20127,18-04-2026,C0036,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP03
LI048340,TXN20127,18-04-2026,C0036,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP02
LI048341,TXN20127,18-04-2026,C0036,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,1.9,36.1,Card,EMP03
LI048342,TXN20127,18-04-2026,C0036,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,4,460,0,460,Cash,EMP04
LI048343,TXN20127,18-04-2026,C0036,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Card,EMP04
LI048344,TXN20127,18-04-2026,C0036,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,2,64,3.2,60.8,Cash,EMP03
LI048345,TXN20128,2026-04-18,C0003,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,Cash,EMP04
LI048346,TXN20128,2026-04-18,C0003,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,UPI,EMP02
LI048347,TXN20128,2026-04-18,C0003,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,2,144,0,144,Card,EMP01
LI048348,TXN20128,2026-04-18,C0003,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP04
LI048349,TXN20128,2026-04-18,C0003,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,3,405,0,405,Card,EMP03
LI048350,TXN20128,2026-04-18,C0003,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,UPI,EMP01
LI048351,TXN20129,18-04-2026,C0040,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,UPI,EMP04
LI048352,TXN20129,18-04-2026,C0040,TRUE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Cash,EMP04
LI048353,TXN20129,18-04-2026,C0040,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,UPI,EMP03
LI048354,TXN20129,18-04-2026,C0040,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,4,192,0,192,Cash,EMP04
LI048355,TXN20129,18-04-2026,C0040,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP04
LI048356,TXN20129,18-04-2026,C0040,TRUE,P027,Tomato 1kg,Vegetables,Fresh,44,1,44,0,44,UPI,EMP04
LI048357,TXN20130,2026-04-18,C0105,FALSE,P030,Banana 1 dozen,Fruits,Fresh,55,3,165,0,165,UPI,EMP01
LI048358,TXN20130,2026-04-18,C0105,FALSE,P013,Butter 100g,Dairy,Amul,58,2,116,0,116,UPI,EMP01
LI048359,TXN20130,2026-04-18,C0105,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP04
LI048360,TXN20130,2026-04-18,C0105,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,5,640,0,640,UPI,EMP04
LI048361,TXN20131,18-04-2026,C0036,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,3.1,58.9,Cash,EMP01
LI048362,TXN20131,18-04-2026,C0036,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,UPI,EMP01
LI048363,TXN20131,18-04-2026,C0036,TRUE,P012,Paneer 200g,Dairy,Heritage,75,5,375,0,375,UPI,EMP03
LI048364,TXN20131,18-04-2026,C0036,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,Cash,EMP03
LI048365,TXN20131,18-04-2026,C0036,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,Cash,EMP04
LI048366,TXN20132,18-04-2026,C0029,TRUE,P027,Tomato 1kg,Vegetables,Fresh,37,1,37,1.85,35.15,Cash,EMP03
LI048367,TXN20132,18-04-2026,C0029,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Card,EMP03
LI048368,TXN20132,18-04-2026,C0029,TRUE,P017,Coriander Powder 100g,Spices,Local,28,1,28,1.4,26.6,Cash,EMP03
LI048369,TXN20132,18-04-2026,C0029,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,8.9,169.1,Cash,EMP03
LI048370,TXN20133,2026-04-18,C0068,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,5,160,0,160,Cash,EMP03
LI048371,TXN20133,2026-04-18,C0068,FALSE,P027,Tomato 1kg,Vegetables,Fresh,37,4,148,0,148,Card,EMP03
LI048372,TXN20133,2026-04-18,C0068,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,Cash,EMP03
LI048373,TXN20133,2026-04-18,C0068,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,Card,EMP01
LI048374,TXN20133,2026-04-18,C0068,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,UPI,EMP03
LI048375,TXN20134,2026-04-18,C0075,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,3,345,0,345,Card,EMP01
LI048376,TXN20134,2026-04-18,C0075,FALSE,P021,Horlicks 200g,Beverages,GSK,162,4,648,0,648,UPI,EMP03
LI048377,TXN20134,2026-04-18,C0075,FALSE,P028,Onion 1kg,Vegetables,Fresh,46,1,46,0,46,UPI,EMP02
LI048378,TXN20134,2026-04-18,C0075,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,3,285,0,285,Cash,EMP01
LI048379,TXN20134,2026-04-18,C0075,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP03
LI048380,TXN20134,2026-04-18,C0075,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Cash,EMP03
LI048381,TXN20134,2026-04-18,C0075,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,Cash,EMP01
LI048382,TXN20135,2026-04-18,C0077,FALSE,P011,Curd 400g,Dairy,Aavin,35,2,70,0,70,Cash,EMP02
LI048383,TXN20135,2026-04-18,C0077,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP02
LI048384,TXN20135,2026-04-18,C0077,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,3,435,0,435,Card,EMP02
LI048385,TXN20135,2026-04-18,C0077,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,1,145,0,145,Cash,EMP01
LI048386,TXN20135,2026-04-18,C0077,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Cash,EMP01
LI048387,TXN20136,2026-04-18,C0013,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,UPI,EMP01
LI048388,TXN20136,2026-04-18,C0013,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,UPI,EMP01
LI048389,TXN20136,2026-04-18,C0013,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP01
LI048390,TXN20136,2026-04-18,C0013,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,2,144,0,144,Cash,EMP04
LI048391,TXN20136,2026-04-18,C0013,FALSE,P005,Chana Dal 1kg,Staples,Local,98,4,392,0,392,UPI,EMP01
LI048392,TXN20136,2026-04-18,C0013,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,4,152,0,152,Cash,EMP02
LI048393,TXN20137,2026-04-18,C0075,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,UPI,EMP01
LI048394,TXN20137,2026-04-18,C0075,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,5,1175,0,1175,Cash,EMP02
LI048395,TXN20137,2026-04-18,C0075,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,UPI,EMP01
LI048396,TXN20137,2026-04-18,C0075,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,3,345,0,345,UPI,EMP04
LI048397,TXN20137,2026-04-18,C0075,FALSE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,UPI,EMP03
LI048398,TXN20138,2026-04-18,C0018,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,Cash,EMP04
LI048399,TXN20138,2026-04-18,C0018,FALSE,P027,Tomato 1kg,Vegetables,Fresh,34,2,68,0,68,Card,EMP04
LI048400,TXN20138,2026-04-18,C0018,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,Card,EMP01
LI048401,TXN20139,18-04-2026,C0002,TRUE,P030,Banana 1 dozen,Fruits,Fresh,63,1,63,0,63,UPI,EMP03
